osm_type,osm_id,name,name_en,name_km,category,subtype,activities,lat,lon,province,city,address,website,phone,wikipedia,wikidata,description,opening_hours,fee,all_tags_json
way,976844303,Bokor Mountain Lodge,,,cultural,building,,10.6067306,104.1796311,,,,https://www.cvea.org.kh/en/35-real-estate-news-2.html?start=250,,,,,,,"{""building"": ""yes"", ""historic"": ""building"", ""name"": ""Bokor Mountain Lodge"", ""start_date"": ""1908"", ""website"": ""https://www.cvea.org.kh/en/35-real-estate-news-2.html?start=250""}"
way,977735848,Royal Palace,,,cultural,building,,10.4787743,104.2898957,,,,https://www.atlasobscura.com/places/king-sihanouk-s-seaside-palace,,,,"Abandoned Villa of the late Prince Norodom Sihanouk, dilapidated.",,,"{""building"": ""palace"", ""description"": ""Abandoned Villa of the late Prince Norodom Sihanouk, dilapidated."", ""disused"": ""yes"", ""historic"": ""building"", ""name"": ""Royal Palace"", ""start_date"": ""1964"", ""website"": ""https://www.atlasobscura.com/places/king-sihanouk-s-seaside-palace""}"
way,977791955,Former residence of King Sisowath Monivong,,,cultural,building,,10.6211675,104.0288998,,,,,,,,,,,"{""building"": ""yes"", ""historic"": ""building"", ""name"": ""Former residence of King Sisowath Monivong""}"
way,977799087,100 'Rice' Fields (rock fields),,,attraction,attraction,,10.661298,104.009566,,,,,,,,Rock fields which look like hundreds of paddy fields divided by hundreds of dikes.,,,"{""alt_name"": ""Veal Sre Mouy Roy"", ""description"": ""Rock fields which look like hundreds of paddy fields divided by hundreds of dikes."", ""name"": ""100 'Rice' Fields (rock fields)"", ""natural"": ""bare_rock"", ""tourism"": ""attraction""}"
way,978069193,តំបន់ការពារ​ទេសភាព​បឹងព្រែកល្ពៅ,Boeung Prek Lapouv Conservation Area,,nature,nature_reserve,wildlife,10.7398814,105.0250491,,,,,,,,Boeung Prek Lapouv Management and Conservation Area for Sarus Crane and other birds,,,"{""description"": ""Boeung Prek Lapouv Management and Conservation Area for Sarus Crane and other birds"", ""leisure"": ""nature_reserve"", ""name"": ""តំបន់ការពារ​ទេសភាព​បឹងព្រែកល្ពៅ"", ""name:en"": ""Boeung Prek Lapouv Conservation Area"", ""source"": ""https://www.cepf.net/sites/default/files/bpl_mp_2013_2018_240613_1.pdf""}"
way,978589284,វត្តព្រះស្នេហាបរិឆ្ឆគ្គព្រឹកក្ស ហៅ វត្តរលួស,Roluos Pagoda,,cultural,place_of_worship,,13.3338576,104.0022589,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តព្រះស្នេហាបរិឆ្ឆគ្គព្រឹកក្ស ហៅ វត្តរលួស"", ""name:en"": ""Roluos Pagoda"", ""religion"": ""buddhist""}"
way,979572157,Ratanak Beach,,,beach,beach,swimming,10.621702,103.4909074,,,,,,,,,,,"{""name"": ""Ratanak Beach"", ""natural"": ""beach""}"
way,980395593,សារមន្ទីរអង្គរបុរី,Angkor Borey Museum,សារមន្ទីរអង្គរបុរី,cultural,museum,,10.9942224,104.97793,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""សារមន្ទីរអង្គរបុរី"", ""name:en"": ""Angkor Borey Museum"", ""name:km"": ""សារមន្ទីរអង្គរបុរី"", ""tourism"": ""museum""}"
way,980748958,វត្តសំពោង,Sampong Pagoda,,cultural,place_of_worship,,11.5100194,105.1278388,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តសំពោង"", ""name:en"": ""Sampong Pagoda"", ""religion"": ""buddhist""}"
way,980748962,វត្តព្រែកក្រូច,Prek Krouch Pagoda,,cultural,place_of_worship,,11.5227608,105.1712134,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តព្រែកក្រូច"", ""name:en"": ""Prek Krouch Pagoda"", ""religion"": ""buddhist""}"
way,980801468,Wat Svay Boprek,Wat Svay Boprek,,cultural,place_of_worship,,11.5856684,105.4699246,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name:en"": ""Wat Svay Boprek"", ""religion"": ""buddhist""}"
way,982381016,វត្តភ្នំសំពៅ,Phnom Sampov Pagoda,,cultural,place_of_worship,,13.0280841,103.1009437,,,,,,,Q22052733,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តភ្នំសំពៅ"", ""name:en"": ""Phnom Sampov Pagoda"", ""religion"": ""buddhist"", ""wikidata"": ""Q22052733""}"
way,985399335,Wat Keponke Pov,,,cultural,place_of_worship,,11.6549172,105.1338507,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""theravada"", ""name"": ""Wat Keponke Pov"", ""religion"": ""buddhist""}"
way,985760936,Wat Tbaing,,,cultural,place_of_worship,,12.5019964,104.1427584,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Wat Tbaing"", ""religion"": ""buddhist""}"
way,986504633,ឆ្នេរ​ឯករាជ្យ,Independence Beach,ឆ្នេរ​ឯករាជ្យ,beach,beach,swimming,10.6143767,103.4976223,,,,,,,,,,,"{""name"": ""ឆ្នេរ​ឯករាជ្យ"", ""name:en"": ""Independence Beach"", ""name:km"": ""ឆ្នេរ​ឯករាជ្យ"", ""natural"": ""beach""}"
way,986830932,វត្តប្រាសាទគោកចក,Wat Prasat Kauk Chok,,cultural,place_of_worship,,13.385579,103.8450734,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""check_date"": ""2026-05-07"", ""name"": ""វត្តប្រាសាទគោកចក"", ""name:en"": ""Wat Prasat Kauk Chok"", ""religion"": ""buddhist""}"
way,986834934,វត្ត​ប្រាសាទ​ត្រាំ​នាគ,Wat Prasat Tramneak,,cultural,place_of_worship,,13.3620807,103.8987377,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្ត​ប្រាសាទ​ត្រាំ​នាគ"", ""name:en"": ""Wat Prasat Tramneak"", ""religion"": ""buddhist""}"
way,986837978,Wat Kok Ta Lon,Wat Koh Decho Senchey,វត្តគោកតាឡុន,cultural,place_of_worship,,13.4025752,103.9026521,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.40280, 103.90325",https://beyondangkor.org/index.php/Wat_Kok_Ta_Lon,,,,A modern temple site that has recently been built near the remains of a moated temple mound Prasat Kok Pongro (Nokor Phnom). Towards the east of the modern temple compound one can find a line of three neak ta shrines that house a few sandstone and laterit,,,"{""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.40280, 103.90325"", ""amenity"": ""place_of_worship"", ""description"": ""A modern temple site that has recently been built near the remains of a moated temple mound Prasat Kok Pongro (Nokor Phnom). Towards the east of the modern temple compound one can find a line of three neak ta shrines that house a few sandstone and laterit"", ""name"": ""Wat Kok Ta Lon"", ""name:en"": ""Wat Koh Decho Senchey"", ""name:km"": ""វត្តគោកតាឡុន"", ""religion"": ""buddhist"", ""website"": ""https://beyondangkor.org/index.php/Wat_Kok_Ta_Lon""}"
way,986839223,វត្តដំរី,Wat Domrey Senchey,,cultural,place_of_worship,,13.4554791,103.8386938,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តដំរី"", ""name:en"": ""Wat Domrey Senchey"", ""religion"": ""buddhist""}"
way,986844639,Broma Pagoda,,,cultural,place_of_worship,,13.3641749,103.7705657,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Broma Pagoda"", ""religion"": ""buddhist""}"
way,986845469,វត្ត​ចេតិយ៍,Wat Chethey,,cultural,place_of_worship,,13.3268017,103.797597,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្ត​ចេតិយ៍"", ""name:en"": ""Wat Chethey"", ""religion"": ""buddhist""}"
way,987645837,Baray Prasat Neak Buos,,បារាយណ៍ប្រាសាទ​នាគ​បួស,cultural,yes,,14.2218477,105.0115267,,,,,,,,,,,"{""abandoned:water"": ""reservoir"", ""historic"": ""yes"", ""intermittent"": ""yes"", ""name"": ""Baray Prasat Neak Buos"", ""name:km"": ""បារាយណ៍ប្រាសាទ​នាគ​បួស"", ""natural"": ""water"", ""water"": ""reservoir""}"
way,987938418,Indratataka baray,,,cultural,archaeological_site,,13.3514587,103.9741112,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""historic:natural"": ""water"", ""historic:water"": ""reservoir"", ""name"": ""Indratataka baray""}"
way,988190358,Bridge to Prasat Mebon,Bridge to Prasat Mebon,,attraction,attraction,,14.0721988,103.1131597,,,,,,,,,,,"{""bridge"": ""boardwalk"", ""highway"": ""path"", ""layer"": ""1"", ""name:en"": ""Bridge to Prasat Mebon"", ""surface"": ""wood"", ""tourism"": ""attraction""}"
way,988190370,Banteay Chhmar,,,cultural,archaeological_site,,14.0707337,103.1000756,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""leisure"": ""park"", ""name"": ""Banteay Chhmar""}"
way,988190371,Banteay Torp,,,cultural,archaeological_site,,14.0032708,103.1158249,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""name"": ""Banteay Torp""}"
way,988194957,Ancient Bridge,,,cultural,ruins,,13.4665673,103.7098182,,,,,,,,,,,"{""historic"": ""ruins"", ""historic:civilization"": ""khmer_empire"", ""name"": ""Ancient Bridge"", ""ruins"": ""bridge""}"
way,988277099,Bakong,,,cultural,archaeological_site,,13.3358473,103.9742538,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""name"": ""Bakong""}"
way,988277100,Preah Koh,Preah Koh,,cultural,attraction,,13.3443142,103.9712393,,,,,,,,"The funerary temple of Jayavarman II and his predecessors, enclosed within a moat of 400 by 500 metres.",,,"{""description"": ""The funerary temple of Jayavarman II and his predecessors, enclosed within a moat of 400 by 500 metres."", ""historic"": ""archaeological_site"", ""name"": ""Preah Koh"", ""name:en"": ""Preah Koh"", ""name:ko"": ""프레아 코"", ""name:zh"": ""神牛寺"", ""source"": ""Bing, Local knowledge"", ""tourism"": ""attraction"", ""wikipedia:en"": ""Preah Ko""}"
way,992091079,វត្តគិរីរម្យភ្នំបាក់,Wat Phnom Bak,,cultural,place_of_worship,,13.5925475,102.9336431,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តគិរីរម្យភ្នំបាក់"", ""name:en"": ""Wat Phnom Bak"", ""religion"": ""buddhist""}"
way,992091082,វត្តជ័យមង្គល ទឹកថ្លា,Wat Teuk Thla,,cultural,place_of_worship,,13.5816823,102.9347491,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តជ័យមង្គល ទឹកថ្លា"", ""name:en"": ""Wat Teuk Thla"", ""religion"": ""buddhist""}"
way,993552707,វិមានឈ្នះឈ្នះ,Win-Win Memorial,,cultural,monument,,11.6786457,104.8852582,,,,,,,,The Win-Win Memorial will serve as remembrances for all Khmer heroes who sacrificed their lives for the motherland and tell the next generation the real history of Cambodia.,,,"{""building"": ""yes"", ""description"": ""The Win-Win Memorial will serve as remembrances for all Khmer heroes who sacrificed their lives for the motherland and tell the next generation the real history of Cambodia."", ""description1"": ""The building is a symbol of peace and joy after ending the chronic civil war two decades ago in 1998."", ""height"": ""33"", ""historic"": ""monument"", ""layer"": ""5"", ""man_made"": ""obelisk"", ""name"": ""វិមានឈ្នះឈ្នះ"", ""name:en"": ""Win-Win Memorial""}"
way,993558509,ប្រាសាទភិមានអាកាស,Phimeanakas,,cultural,attraction,,13.4456812,103.8561933,,,,,,en:Phimeanakas,Q584347,,,,"{""building"": ""yes"", ""historic"": ""ruins"", ""image"": ""https://images.mapillary.com/Rmw0cD83JDTAZNkG8a4rSQ/thumb-2048.jpg"", ""mapillary"": ""892636897967810"", ""name"": ""ប្រាសាទភិមានអាកាស"", ""name:de"": ""Phimeanakas"", ""name:en"": ""Phimeanakas"", ""name:zh"": ""空中宫殿"", ""note:en"": ""The Royal Palace of the next capital was enclosed within a five metre high laterite wall that is doubled by a second of later construction."", ""religion"": ""hindu"", ""start_date"": ""C11"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/OIHp2HTvFEo"", ""wikidata"": ""Q584347"", ""wikipedia"": ""en:Phimeanakas""}"
way,993595712,នាគព័ន្ធ,Neak Pean,នាគព័ន្ធ,cultural,attraction,,13.4632369,103.8948473,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""name"": ""នាគព័ន្ធ"", ""name:en"": ""Neak Pean"", ""name:km"": ""នាគព័ន្ធ"", ""tourism"": ""attraction""}"
way,993603114,ប្រាសាទ​ព្រៃមន្ទីរ,Prasat Preah Monti,,cultural,archaeological_site,,13.3278152,103.9696034,,,,,,,,,,,"{""historic"": ""archaeological_site"", ""name"": ""ប្រាសាទ​ព្រៃមន្ទីរ"", ""name:en"": ""Prasat Preah Monti""}"
way,995200568,បា្រសាទសំយ៉ុត,Sam Yot Temple,,cultural,ruins,,13.4538485,104.1888938,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""បា្រសាទសំយ៉ុត"", ""name:en"": ""Sam Yot Temple"", ""source"": ""https://helloangkor.com/attractions/sam-yot-pr/""}"
way,995200572,Rahal,,,cultural,archaeological_site,,13.7768308,104.5446326,,,,,,,,,,,"{""archaeological_site"": ""reservoir"", ""historic"": ""archaeological_site"", ""historic:civilization"": ""angkorian_empire"", ""name"": ""Rahal"", ""start_date"": ""C10""}"
way,995497129,ខ្លោងទ្វារខ្មោច,East gate - Gate of the dead,,cultural,city_gate,,13.4414381,103.8731421,,,,,,,,,,,"{""alt_name:en"": ""Gate of the Dead"", ""building"": ""yes"", ""description:de"": ""Durch dieses Tor wurden die Verstorbenen nach draußen verbracht."", ""historic"": ""city_gate"", ""historic:civilization"": ""angkor_period"", ""layer"": ""1"", ""name"": ""ខ្លោងទ្វារខ្មោច"", ""name:en"": ""East gate - Gate of the dead""}"
way,995497135,Prasat Chrung Piek Peayop,Prasat Chrung Northwest,,cultural,place_of_worship,,13.4545515,103.8445315,,"Kok Chak, Krong Siem Reap, Siem Reap province","13.45470, 103.84441",,,de:Prasat Chrung,Q2107828,"Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript",,,"{""access"": ""yes"", ""addr:city"": ""Kok Chak, Krong Siem Reap, Siem Reap province"", ""addr:street"": ""13.45470, 103.84441"", ""alt_name"": ""Northwest Chrung, Prasat Chrung NW,"", ""amenity"": ""place_of_worship"", ""building"": ""temple"", ""description"": ""Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript"", ""description:de"": ""Erbaut unter Jayavarman VII."", ""description:en"": ""Built in the period of Jayavarman VII."", ""historic:civilization"": ""angkor_period"", ""name"": ""Prasat Chrung Piek Peayop"", ""name:en"": ""Prasat Chrung Northwest"", ""name:kh"": ""ប្រាសាទជ្រុងភាគពាយព្យ"", ""note"": ""Part of\tYasodharapura III, Angkor Thom, Angkor\nBuilder\tJayavarman VII\nArt Style\tBayon\nMaterial\tSandstone\nReligion\tBuddhism\nDeity\tLokeshvara"", ""religion"": ""buddhist"", ""ruins"": ""buddhist_temple"", ""start_date"": ""Late 12th Century"", ""wikidata"": ""Q2107828"", ""wikipedia"": ""de:Prasat Chrung""}"
way,995497136,ប្រាសាទ​ជ្រុង​ភាគឥសាន្ត,Prasat Chrung Northeast,,cultural,place_of_worship,,13.4551345,103.8728066,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.45516, 103.87283",,,de:Prasat Chrung,Q2107828,"Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript",,,"{""access"": ""yes"", ""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.45516, 103.87283"", ""alt_name:en"": ""Prasat Chrung Piek Isan, Northeast Chrung, Prasat Chrung NE"", ""amenity"": ""place_of_worship"", ""building"": ""temple"", ""description"": ""Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript"", ""description:de"": ""Erbaut unter Jayavarman VII."", ""description:en"": ""Built in the period of Jayavarman VII."", ""historic:civilization"": ""angkor_period"", ""name"": ""ប្រាសាទ​ជ្រុង​ភាគឥសាន្ត"", ""name:en"": ""Prasat Chrung Northeast"", ""name:kh"": ""ប្រាសាទ​ជ្រុង​ភាគឥសាន្ត"", ""note"": ""Part of\tYasodharapura III, Angkor Thom, Angkor\nBuilder\tJayavarman VII\nArt Style\tBayon\nMaterial\tSandstone\nReligion\tBuddhism\nDeity\tLokeshvara"", ""religion"": ""buddhist"", ""ruins"": ""buddhist_temple"", ""start_date"": ""Late 12th Century"", ""wikidata"": ""Q2107828"", ""wikipedia"": ""de:Prasat Chrung""}"
way,995497137,Prasat Chrung Piek Ah Kne,Prasat Chrung Southeast,,cultural,place_of_worship,,13.4278713,103.8732582,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.42789, 103.87324",,,de:Prasat Chrung,Q2107828,"Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript",,,"{""access"": ""yes"", ""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.42789, 103.87324"", ""alt_name"": ""Southeast Chrung, Prasat Chrung SE"", ""amenity"": ""place_of_worship"", ""building"": ""tower"", ""description"": ""Is one of 4 small, cruciform Bayon-style temples placed at the corners of the Angkor Thom walls. All 4 sites are similar in design with a small enclosure wall, central shrine and tiny pavilions to the east and west. The eastern ones each house an inscript"", ""description:de"": ""Erbaut unter Jayavarman VII."", ""description:en"": ""Built in the period of Jayavarman VII."", ""historic:civilization"": ""angkor_period"", ""name"": ""Prasat Chrung Piek Ah Kne"", ""name:en"": ""Prasat Chrung Southeast"", ""name:kh"": ""ប្រាសាទជ្រុងភាគអាគ្នេយ៍"", ""note"": ""Part of\tYasodharapura III, Angkor Thom, Angkor\nBuilder\tJayavarman VII\nArt Style\tBayon\nMaterial\tSandstone\nReligion\tBuddhism\nDeity\tLokeshvara"", ""religion"": ""buddhist"", ""ruins"": ""buddhist_temple"", ""start_date"": ""late 12th Century"", ""wikidata"": ""Q2107828"", ""wikipedia"": ""de:Prasat Chrung""}"
